longitude,latitude,median_house_value,ocean_proximity,region,rooms_per_house,bedrooms_per_room
-122.5,37.96,212500.0,NEAR BAY,Bay Area,4.0,0.2
-122.5,37.97,187500.0,NEAR BAY,Bay Area,3.6015452538631347,0.29144958627030343
-122.64,38.01,292000.0,NEAR OCEAN,Bay Area,5.365461847389558,0.19311377245508982
-122.64,38.01,266700.0,NEAR OCEAN,Bay Area,5.235807860262009,0.19349457881567975
-122.68,38.01,255400.0,NEAR OCEAN,Bay Area,5.05420054200542,0.21018766756032173
-122.7,38.03,309100.0,NEAR OCEAN,Bay Area,4.828767123287672,0.21843971631205675
-122.65,38.01,305400.0,NEAR OCEAN,Bay Area,5.6,0.19607843137254902
-122.59,37.97,275200.0,NEAR OCEAN,Bay Area,4.845138055222089,0.21209117938553024
-122.61,37.99,289600.0,NEAR OCEAN,Bay Area,5.735359525574499,0.19232260566110895
-122.62,37.97,316700.0,NEAR OCEAN,Bay Area,6.607142857142857,0.16756756756756758
-122.59,37.99,302000.0,NEAR BAY,Bay Area,5.887545344619105,0.1788868350790717
-122.6,38.0,246600.0,<1H OCEAN,Bay Area,4.89532293986637,0.21019108280254778
-122.59,38.01,414300.0,NEAR BAY,Bay Area,7.006359300476947,0.14828681642840935
-122.57,37.99,320100.0,NEAR BAY,Bay Area,6.01,0.17678868552412647
-122.57,37.99,336900.0,NEAR BAY,Bay Area,5.440116845180136,0.17827098621800608
-122.57,37.98,355000.0,NEAR BAY,Bay Area,5.478927203065134,0.193006993006993
-122.58,37.98,316300.0,NEAR BAY,Bay Area,5.751173708920188,0.1765986394557823
-122.58,37.98,292200.0,NEAR BAY,Bay Area,5.98984771573604,0.18305084745762712
-122.56,37.98,345700.0,NEAR BAY,Bay Area,4.755834829443447,0.2046055115137788
-122.56,37.97,398900.0,NEAR BAY,Bay Area,5.990196078431373,0.176759410801964
-122.57,37.97,382100.0,NEAR BAY,Bay Area,5.273612463485882,0.20587149187592318
-122.55,37.97,500001.0,NEAR BAY,Bay Area,8.82213438735178,0.1303763440860215
-122.57,37.96,500001.0,NEAR BAY,Bay Area,7.341825902335456,0.13533834586466165
-122.56,37.95,500001.0,NEAR OCEAN,Bay Area,6.529268292682927,0.15353007097497198
-122.56,37.94,500001.0,NEAR BAY,Bay Area,8.394190871369295,0.11962432031636185
-122.64,37.96,500001.0,NEAR OCEAN,Bay Area,5.626865671641791,0.15384615384615385
-122.54,37.96,500001.0,NEAR BAY,Bay Area,7.461538461538462,0.13144329896907217
-122.54,37.96,500001.0,NEAR BAY,Bay Area,5.643652561247216,0.19534333070244672
-122.54,37.95,435700.0,NEAR BAY,Bay Area,5.984455958549223,0.17316017316017315
-122.52,37.95,468800.0,NEAR BAY,Bay Area,7.082802547770701,0.1418615107913669
-122.53,37.95,271300.0,NEAR BAY,Bay Area,3.9438559322033897,0.2657802847166264
-122.53,37.96,470500.0,NEAR BAY,Bay Area,7.00479233226837,0.14139110604332952
-122.53,37.93,393200.0,NEAR BAY,Bay Area,6.256484149855908,0.16674343620451404
-122.54,37.93,431800.0,NEAR BAY,Bay Area,6.972093023255814,0.15677118078719146
-122.54,37.94,435200.0,NEAR BAY,Bay Area,4.657360406091371,0.2111716621253406
-122.54,37.94,405500.0,NEAR BAY,Bay Area,5.037878787878788,0.20150375939849624
-122.52,37.94,500001.0,NEAR BAY,Bay Area,7.485477178423237,0.1574279379157428
-122.53,37.94,200000.0,NEAR BAY,Bay Area,3.554655870445344,0.29043280182232345
-122.52,37.93,333900.0,NEAR BAY,Bay Area,5.487179487179487,0.18044572250179727
-122.51,37.92,375000.0,NEAR BAY,Bay Area,5.650862068965517,0.20633104500381388
-122.52,37.92,500001.0,NEAR BAY,Bay Area,5.613333333333333,0.15201900237529692
-122.53,37.92,410500.0,NEAR BAY,Bay Area,5.689542483660131,0.17288914417001724
-122.53,37.93,310300.0,NEAR BAY,Bay Area,5.109792284866469,0.20441347270615565
-122.53,37.92,390800.0,NEAR BAY,Bay Area,4.664634146341464,0.21176470588235294
-122.52,37.92,317800.0,NEAR BAY,Bay Area,5.251655629139073,0.2055485498108449
-122.5,37.92,349200.0,NEAR BAY,Bay Area,6.4681372549019605,0.1572565365668814
-122.5,37.92,300900.0,NEAR BAY,Bay Area,6.467236467236467,0.1581497797356828
-122.49,37.92,386200.0,NEAR BAY,Bay Area,6.823899371069182,0.15990783410138248
-122.51,37.91,310000.0,NEAR BAY,Bay Area,5.483050847457627,0.21020092735703247
-122.48,37.93,318000.0,NEAR BAY,Bay Area,3.9663526244952894,0.27214116050220566
-122.46,37.88,500001.0,NEAR BAY,Bay Area,6.680965147453083,0.16412520064205458
-122.47,37.87,500001.0,NEAR BAY,Bay Area,7.68213058419244,0.13822411093715053
-122.45,37.91,500001.0,NEAR BAY,Bay Area,7.2682926829268295,0.1424310216256525
-122.5,37.91,441100.0,NEAR BAY,Bay Area,5.525651144435675,0.18311669761462648
-122.49,37.89,500001.0,NEAR BAY,Bay Area,4.910714285714286,0.24424242424242423
-122.47,37.89,500001.0,NEAR BAY,Bay Area,6.401663695781343,0.1611286430295155
-122.45,37.9,500001.0,NEAR BAY,Bay Area,5.954113924050633,0.1905394631942599
-122.5,37.88,474600.0,NEAR BAY,Bay Area,5.325513196480938,0.1998898678414097
-122.51,37.89,458300.0,NEAR BAY,Bay Area,4.888482632541133,0.2112939416604338
-122.53,37.91,500001.0,NEAR BAY,Bay Area,6.052757793764988,0.1576862123613312
-122.53,37.9,327200.0,NEAR BAY,Bay Area,5.299813780260708,0.19360505973295855
-122.54,37.9,370000.0,NEAR BAY,Bay Area,5.474725274725275,0.1846647932557206
-122.54,37.91,489000.0,NEAR BAY,Bay Area,5.79009900990099,0.16723666210670315
-122.55,37.92,500001.0,NEAR BAY,Bay Area,6.415041782729805,0.1519756838905775
-122.52,37.91,402900.0,NEAR BAY,Bay Area,5.920567375886525,0.1770483948251078
-122.52,37.89,417600.0,NEAR BAY,Bay Area,4.411526794742164,0.23859729543891817
-122.52,37.9,267100.0,NEAR BAY,Bay Area,4.896551724137931,0.23591549295774647
-122.54,37.9,389200.0,NEAR BAY,Bay Area,6.003787878787879,0.19621451104100945
-122.55,37.9,453400.0,NEAR BAY,Bay Area,6.504545454545455,0.15653389238294899
-122.56,37.9,463500.0,NEAR BAY,Bay Area,5.615942028985507,0.16322580645161291
-122.56,37.91,500001.0,NEAR BAY,Bay Area,5.715942028985507,0.1658215010141988
-122.56,37.92,500001.0,NEAR BAY,Bay Area,6.4630872483221475,0.1505711318795431
-122.55,37.91,460000.0,NEAR BAY,Bay Area,5.031372549019608,0.2166796570537802
-122.53,37.88,413100.0,NEAR BAY,Bay Area,5.900479616306955,0.17598049176996544
-122.54,37.88,414400.0,NEAR BAY,Bay Area,5.881879194630873,0.16704701049748974
-122.53,37.87,400000.0,NEAR BAY,Bay Area,7.169960474308301,0.15545755237045203
-122.53,37.88,308600.0,NEAR BAY,Bay Area,5.986636971046771,0.18043154761904762
-122.56,37.9,402400.0,NEAR BAY,Bay Area,7.154471544715447,0.16079545454545455
-122.54,37.89,424400.0,NEAR BAY,Bay Area,6.252830188679245,0.16817541742104206
-122.53,37.89,400400.0,NEAR BAY,Bay Area,5.837340876944837,0.16694935788708504
-122.56,37.9,362500.0,NEAR BAY,Bay Area,5.815789473684211,0.18552036199095023
-122.51,37.87,258400.0,NEAR BAY,Bay Area,4.2480957562568005,0.2510245901639344
-122.47,37.85,140400.0,NEAR BAY,Bay Area,3.5274725274725274,0.3078920041536864
-122.5,37.87,346100.0,NEAR BAY,Bay Area,4.714907508161045,0.21855527348257558
-122.49,37.86,500001.0,NEAR BAY,Bay Area,5.168560606060606,0.19714181018688165
-122.49,37.86,442000.0,NEAR BAY,Bay Area,4.324055666003976,0.23448275862068965
-122.48,37.86,500001.0,NEAR BAY,Bay Area,5.841791044776119,0.19213081246806335
-122.48,37.85,500001.0,NEAR BAY,Bay Area,5.225726141078838,0.20755915515324758
-122.49,37.85,500001.0,NEAR BAY,Bay Area,7.0588235294117645,0.12083333333333333
-122.52,37.88,275000.0,NEAR BAY,Bay Area,3.8260869565217392,0.2840909090909091
-122.62,37.85,493800.0,NEAR OCEAN,Bay Area,5.825174825174825,0.19687875150060025
-122.53,37.86,478600.0,NEAR BAY,Bay Area,5.770731707317073,0.16568047337278108
-122.66,37.93,350000.0,NEAR OCEAN,Bay Area,5.433212996389892,0.21528239202657806
-122.71,37.88,495800.0,NEAR OCEAN,Bay Area,11.38,0.19402460456942003
-122.69,37.91,238700.0,NEAR OCEAN,Bay Area,6.200716845878136,0.1884393063583815
-122.71,37.9,242600.0,NEAR OCEAN,Bay Area,6.648936170212766,0.2056
-122.86,38.1,261500.0,NEAR OCEAN,Bay Area,7.58600583090379,0.19561875480399693
-122.84,38.07,270700.0,NEAR OCEAN,Bay Area,6.255892255892256,0.197524219590958
-122.93,38.02,200000.0,NEAR OCEAN,Bay Area,5.863013698630137,0.20638629283489096
-122.68,38.07,430000.0,NEAR OCEAN,Bay Area,6.980676328502415,0.16885813148788928
-122.9,38.28,163500.0,NEAR OCEAN,Bay Area,6.891891891891892,0.17098039215686275
-122.96,38.26,240900.0,NEAR OCEAN,Bay Area,15.015151515151516,0.18062563067608475
-122.81,38.08,238800.0,NEAR OCEAN,Bay Area,4.792284866468843,0.22662538699690402
-122.8,38.18,253100.0,NEAR OCEAN,Bay Area,6.569060773480663,0.2001682085786375
-120.19,37.53,71300.0,INLAND,Central Valley,5.19434628975265,0.23197278911564626
-120.02,37.57,113100.0,INLAND,Central Valley,6.633228840125392,0.2008506616257089
-119.99,37.51,103800.0,INLAND,Central Valley,5.654223968565815,0.2143849895760945
-119.95,37.47,91500.0,INLAND,Central Valley,4.950943396226415,0.24009146341463414
-119.98,37.43,105000.0,INLAND,Central Valley,5.676891615541923,0.2132564841498559
-120.07,37.34,87500.0,INLAND,Central Valley,5.890459363957597,0.22315536892621476
-120.31,37.64,120800.0,INLAND,Central Valley,6.9854651162790695,0.2068248023304203
-120.15,37.69,70200.0,INLAND,Central Valley,5.248484848484848,0.2909930715935335
-120.02,37.72,88100.0,INLAND,Central Valley,6.84390243902439,0.21382751247327156
-119.81,37.67,93800.0,INLAND,Central Valley,5.733333333333333,0.2441860465116279
-119.82,37.57,92400.0,INLAND,Central Valley,7.1078838174273855,0.198482194979568
-119.9,37.49,112000.0,INLAND,Central Valley,6.177285318559557,0.19865470852017938
-119.84,37.48,104200.0,INLAND,Central Valley,6.1040189125295505,0.21417505809450038
-119.8,37.5,121900.0,INLAND,Central Valley,6.549668874172186,0.18604651162790697
-119.72,37.46,96000.0,INLAND,Central Valley,6.490259740259741,0.1875937968984492
-119.85,37.39,111100.0,INLAND,Central Valley,5.789029535864979,0.2022594752186589
-119.55,37.75,55900.0,INLAND,Central Valley,5.229468599033816,0.24757505773672056
-119.64,37.61,164600.0,INLAND,Central Valley,21.16296296296296,0.2313615680784039
-123.15,39.74,70000.0,INLAND,Northern California,5.62962962962963,0.23519736842105263
-123.24,39.81,57900.0,INLAND,Northern California,5.54054054054054,0.2118466898954704
-123.23,39.77,60300.0,INLAND,Northern California,5.503978779840849,0.20963855421686747
-123.47,39.8,79200.0,INLAND,Northern California,6.15606936416185,0.25586854460093894
-123.71,39.88,69800.0,NEAR OCEAN,Northern California,5.00990099009901,0.2523056653491436
-123.84,39.83,145800.0,NEAR OCEAN,Northern California,6.436123348017621,0.2327173169062286
-123.58,39.66,100000.0,<1H OCEAN,Northern California,5.539156626506024,0.265905383360522
-123.5,39.67,71500.0,INLAND,Northern California,4.762331838565022,0.211864406779661
-123.64,39.45,140700.0,<1H OCEAN,Northern California,5.23208722741433,0.20154807978565048
-123.79,39.5,157300.0,<1H OCEAN,Northern California,5.186131386861314,0.2047853624208304
-123.8,39.47,150300.0,<1H OCEAN,Northern California,5.417391304347826,0.2034510433386838
-123.73,39.44,165000.0,<1H OCEAN,Northern California,5.563380281690141,0.1911392405063291
-123.84,39.46,110400.0,<1H OCEAN,Northern California,5.721393034825871,0.21217391304347827
-123.8,39.46,131600.0,<1H OCEAN,Northern California,5.745819397993311,0.20081490104772992
-123.8,39.44,95000.0,<1H OCEAN,Northern California,4.508823529411765,0.2191780821917808
-123.79,39.44,113300.0,<1H OCEAN,Northern California,4.780793319415449,0.21048034934497817
-123.8,39.44,93600.0,<1H OCEAN,Northern California,4.796208530805687,0.2267786561264822
-123.79,39.44,105800.0,<1H OCEAN,Northern California,4.65034965034965,0.20526315789473684
-123.79,39.44,116200.0,<1H OCEAN,Northern California,4.871980676328502,0.20971740208230044
-123.85,39.42,150000.0,<1H OCEAN,Northern California,4.0,0.2804878048780488
-123.34,39.5,96600.0,INLAND,Northern California,5.40877598152425,0.22843723313407344
-123.4,39.46,104400.0,<1H OCEAN,Northern California,5.3905013192612135,0.20337738619676946
-123.32,39.42,92600.0,<1H OCEAN,Northern California,5.186567164179104,0.20719424460431654
-123.38,39.37,124600.0,<1H OCEAN,Northern California,5.405479452054794,0.20603142422706539
-123.35,39.42,77200.0,<1H OCEAN,Northern California,5.488135593220339,0.21371216800494133
-123.37,39.43,96000.0,<1H OCEAN,Northern California,5.803757828810021,0.16906474820143885
-123.36,39.41,76900.0,<1H OCEAN,Northern California,5.296969696969697,0.20709382151029748
-123.35,39.4,71800.0,<1H OCEAN,Northern California,4.039755351681957,0.2558667676003028
-123.36,39.4,71500.0,<1H OCEAN,Northern California,3.930909090909091,0.23496762257169287
-123.34,39.39,84000.0,<1H OCEAN,Northern California,4.586991869918699,0.22261609358383552
-123.1,39.36,105000.0,INLAND,Northern California,4.672566371681416,0.23484848484848486
-123.23,39.33,147100.0,<1H OCEAN,Northern California,5.742857142857143,0.15049751243781095
-123.15,39.31,154200.0,INLAND,Northern California,6.75,0.19980506822612085
-123.11,39.32,137500.0,INLAND,Northern California,6.383720930232558,0.18360655737704917
-123.18,39.26,134200.0,<1H OCEAN,Northern California,5.730841121495327,0.18590998043052837
-123.22,39.28,142900.0,<1H OCEAN,Northern California,5.118566176470588,0.19859938947746453
-123.36,39.25,144500.0,<1H OCEAN,Northern California,5.381188118811881,0.23367065317387303
-123.18,39.23,175000.0,<1H OCEAN,Northern California,4.5,0.22633744855967078
-123.21,39.2,149300.0,<1H OCEAN,Northern California,4.860896445131376,0.22034976152623212
-123.19,39.21,118800.0,<1H OCEAN,Northern California,5.410526315789474,0.188715953307393
-123.2,39.23,105400.0,<1H OCEAN,Northern California,4.881987577639752,0.21374045801526717
-123.75,39.37,151400.0,<1H OCEAN,Northern California,4.935483870967742,0.214960058097313
-123.85,39.39,140500.0,<1H OCEAN,Northern California,5.450408401400233,0.19524727039177905
-123.81,39.34,277000.0,<1H OCEAN,Northern California,6.095384615384615,0.1872791519434629
-123.7,39.32,213200.0,<1H OCEAN,Northern California,5.657534246575342,0.21307506053268765
-123.81,39.31,225000.0,NEAR OCEAN,Northern California,6.375,0.2095134350036311
-123.73,39.17,158800.0,NEAR OCEAN,Northern California,5.818639798488665,0.22554112554112554
-123.53,38.93,165600.0,NEAR OCEAN,Northern California,8.085308056872037,0.20808909730363423
-123.69,38.9,95300.0,NEAR OCEAN,Northern California,5.154205607476635,0.21668177697189483
-123.59,38.8,176100.0,NEAR OCEAN,Northern California,6.478206724782067,0.19934640522875818
-123.54,39.17,101000.0,<1H OCEAN,Northern California,6.100271002710027,0.22656597067969791
-123.39,38.99,109400.0,<1H OCEAN,Northern California,5.488372093023256,0.2076271186440678
-123.36,39.01,115400.0,<1H OCEAN,Northern California,5.385416666666667,0.20696324951644102
-123.21,39.18,142100.0,<1H OCEAN,Northern California,4.7465753424657535,0.2077922077922078
-123.34,39.1,131100.0,<1H OCEAN,Northern California,5.415322580645161,0.19564408041697692
-123.21,39.07,159800.0,<1H OCEAN,Northern California,6.0576923076923075,0.18095238095238095
-123.22,39.15,115200.0,<1H OCEAN,Northern California,4.992592592592593,0.19658753709198812
-123.22,39.16,154600.0,<1H OCEAN,Northern California,5.524038461538462,0.16275021758050479
-123.23,39.13,144000.0,<1H OCEAN,Northern California,5.419354838709677,0.179421768707483
-123.22,39.15,122100.0,<1H OCEAN,Northern California,5.74384236453202,0.18524871355060035
-123.21,39.15,112900.0,<1H OCEAN,Northern California,6.008771929824562,0.18832116788321168
-123.21,39.14,114600.0,<1H OCEAN,Northern California,5.10431654676259,0.1846370683579986
-123.21,39.13,127400.0,<1H OCEAN,Northern California,6.542735042735043,0.1737426518615284
-123.2,39.16,82300.0,<1H OCEAN,Northern California,4.085653104925053,0.25366876310272535
-123.22,39.16,109600.0,<1H OCEAN,Northern California,5.148023549201009,0.19964058160431303
-123.2,39.15,96200.0,<1H OCEAN,Northern California,4.4,0.2404040404040404
-123.19,39.15,125600.0,<1H OCEAN,Northern California,5.280737704918033,0.1920838183934808
-123.21,39.15,108900.0,<1H OCEAN,Northern California,4.289137380191693,0.25139664804469275
-123.2,39.14,109200.0,<1H OCEAN,Northern California,4.06015037593985,0.24444444444444444
-123.2,39.13,84400.0,<1H OCEAN,Northern California,3.6758104738154613,0.2829036635006784
-123.21,39.14,100000.0,<1H OCEAN,Northern California,4.3313953488372094,0.24384787472035793
-123.1,39.15,116100.0,<1H OCEAN,Northern California,6.079787234042553,0.18197725284339458
-123.17,39.18,214900.0,<1H OCEAN,Northern California,7.2727272727272725,0.14598214285714287
-123.17,39.15,161900.0,<1H OCEAN,Northern California,5.858461538461539,0.17384453781512604
-123.16,39.13,94700.0,<1H OCEAN,Northern California,4.356435643564357,0.22954545454545455
-123.16,39.1,120800.0,<1H OCEAN,Northern California,5.160493827160494,0.19617224880382775
-123.19,39.12,70000.0,<1H OCEAN,Northern California,4.45,0.21348314606741572
-123.15,38.94,95800.0,<1H OCEAN,Northern California,6.0418994413407825,0.20157189089227925
-123.1,38.97,94900.0,<1H OCEAN,Northern California,4.824701195219124,0.20396366639141206
-120.46,37.51,83100.0,INLAND,Central Valley,6.776942355889724,0.183801775147929
-120.68,37.47,66300.0,INLAND,Bay Area,5.218274111675127,0.2198443579766537
-120.75,37.44,123200.0,INLAND,Bay Area,6.557142857142857,0.18474945533769063
-120.76,37.44,90500.0,INLAND,Bay Area,4.873479318734793,0.19870194707938094
-120.77,37.42,72800.0,INLAND,Bay Area,3.9377593360995853,0.23603793466807166
-120.79,37.43,80700.0,INLAND,Bay Area,5.047808764940239,0.20402525651144435
-120.79,37.41,85900.0,INLAND,Bay Area,5.1940298507462686,0.19129720853858784
-120.71,37.39,73800.0,INLAND,Bay Area,4.522935779816514,0.23056118999323869
-120.71,37.39,72700.0,INLAND,Bay Area,3.8857142857142857,0.23529411764705882
-120.69,37.4,137500.0,INLAND,Bay Area,5.850340136054422,0.1511627906976744
-120.74,37.33,81300.0,INLAND,Bay Area,5.58411214953271,0.19665271966527198
-120.75,37.37,88800.0,INLAND,Bay Area,5.79020979020979,0.19142512077294685
-120.73,37.38,64400.0,INLAND,Bay Area,3.710227272727273,0.26952526799387444
-120.72,37.38,67300.0,INLAND,Bay Area,3.8558823529411765,0.2433257055682685
-120.73,37.38,72900.0,INLAND,Bay Area,5.475471698113208,0.20124052377670573
-120.71,37.38,71400.0,INLAND,Bay Area,5.180628272251309,0.21829206670035373
-120.84,37.4,103800.0,INLAND,Bay Area,5.4910891089108915,0.19112874143526867
-120.86,37.4,113900.0,INLAND,Bay Area,5.690437601296597,0.1811449729421817
-120.84,37.43,164500.0,INLAND,Bay Area,5.975206611570248,0.1801521438450899
-120.94,37.4,109400.0,INLAND,Bay Area,5.292792792792793,0.17702127659574468
-120.88,37.37,103100.0,INLAND,Bay Area,5.855203619909502,0.17156105100463678
-120.89,37.33,94200.0,INLAND,Bay Area,6.022371364653244,0.1786775631500743
-120.64,37.38,70400.0,INLAND,Bay Area,5.091935483870968,0.2017738359201774
-120.64,37.38,84600.0,INLAND,Bay Area,5.186206896551724,0.19902482269503546
-120.65,37.33,107600.0,INLAND,Bay Area,6.507518796992481,0.17966493356441363
-120.59,37.39,72800.0,INLAND,Bay Area,4.638151425762045,0.23722705109179562
-120.63,37.41,69100.0,INLAND,Bay Area,4.348643006263048,0.21315410465674509
-120.57,37.43,74600.0,INLAND,Bay Area,5.559701492537314,0.1843400447427293
-120.6,37.37,130100.0,INLAND,Bay Area,6.314168377823409,0.16195121951219513
-120.6,37.36,86900.0,INLAND,Bay Area,5.5285087719298245,0.19198730662435542
-120.63,37.36,110200.0,INLAND,Bay Area,5.651408450704225,0.17570093457943925
-120.62,37.35,71000.0,INLAND,Bay Area,4.6,0.2322654462242563
-120.62,37.36,83500.0,INLAND,Bay Area,5.242792109256449,0.21099855282199712
-120.62,37.37,102100.0,INLAND,Bay Area,5.995402298850575,0.16411042944785276
-120.59,37.36,87300.0,INLAND,Bay Area,4.140608604407135,0.24784591991890523
-120.6,37.35,66100.0,INLAND,Bay Area,5.466666666666667,0.1835075493612079
-120.61,37.35,75000.0,INLAND,Bay Area,4.935064935064935,0.21105263157894738
-120.62,37.35,69200.0,INLAND,Bay Area,4.210982658959537,0.2553191489361702
-120.61,37.32,146300.0,INLAND,Bay Area,6.222360248447205,0.16490317428628468
-120.6,37.34,68900.0,INLAND,Bay Area,4.409638554216867,0.2355191256830601
-120.57,37.35,101300.0,INLAND,Bay Area,4.571428571428571,0.25
-120.6,37.35,88600.0,INLAND,Bay Area,5.479490806223479,0.174496644295302
-120.59,37.35,88000.0,INLAND,Bay Area,5.460504201680672,0.1886734379809172
-120.58,37.36,67500.0,INLAND,Bay Area,5.120689655172414,0.20089786756453423
-120.64,37.2,125000.0,INLAND,Bay Area,5.689567430025445,0.19588550983899822
-120.55,37.32,141400.0,INLAND,Bay Area,6.878048780487805,0.1624113475177305
-120.49,37.26,83000.0,INLAND,Central Valley,5.711640211640212,0.19268179712830014
-120.5,37.37,79700.0,INLAND,Bay Area,5.234793187347932,0.19498024633976296
-120.41,37.16,95800.0,INLAND,Central Valley,5.397435897435898,0.20249406175771972
-120.51,37.32,89600.0,INLAND,Bay Area,4.5257510729613735,0.22617354196301565
-120.49,37.32,118300.0,INLAND,Central Valley,5.3125,0.2
-120.5,37.32,83200.0,INLAND,Bay Area,5.275204359673024,0.19834710743801653
-120.49,37.32,85300.0,INLAND,Central Valley,4.23142509135201,0.266839378238342
-120.48,37.32,130600.0,INLAND,Central Valley,4.620558375634518,0.2463608898654216
-120.47,37.32,121600.0,INLAND,Central Valley,3.8518518518518516,0.24898785425101214
-120.5,37.34,108000.0,INLAND,Bay Area,5.684931506849315,0.1855421686746988
-120.48,37.34,127600.0,INLAND,Central Valley,6.226950354609929,0.16547347868532378
-120.47,37.34,117200.0,INLAND,Central Valley,5.8562874251497,0.1741649625085208
-120.43,37.32,125300.0,INLAND,Central Valley,6.464088397790055,0.15213675213675212
-120.45,37.32,117800.0,INLAND,Central Valley,6.690355329949239,0.15326251896813353
-120.45,37.32,101400.0,INLAND,Central Valley,6.479338842975206,0.1485969387755102
-120.46,37.33,138200.0,INLAND,Central Valley,7.2110091743119265,0.1475826972010178
-120.46,37.33,98800.0,INLAND,Central Valley,5.5353260869565215,0.19162166584846999
-120.44,37.31,126200.0,INLAND,Central Valley,5.869337979094077,0.1579103591570199
-120.45,37.31,133500.0,INLAND,Central Valley,6.115921787709497,0.17195706782370404
-120.46,37.31,95300.0,INLAND,Central Valley,5.610619469026549,0.1804416403785489
-120.48,37.31,75600.0,INLAND,Central Valley,4.620352250489237,0.216857263871241
-120.5,37.31,81800.0,INLAND,Bay Area,4.793791574279379,0.20027752081406106
-120.49,37.31,72400.0,INLAND,Central Valley,4.506142506142506,0.22955288985823338
-120.48,37.3,88500.0,INLAND,Central Valley,4.298969072164948,0.24631723192874272
-120.48,37.3,67000.0,INLAND,Central Valley,3.242811501597444,0.35073891625615766
-120.49,37.3,60900.0,INLAND,Central Valley,3.94,0.31370558375634516
-120.44,37.31,95200.0,INLAND,Central Valley,5.328450269853508,0.1940384893647808
-120.46,37.31,87800.0,INLAND,Central Valley,5.735955056179775,0.1851126346718903
-120.47,37.3,75000.0,INLAND,Central Valley,4.977088948787062,0.20877335499593827
-120.46,37.3,68300.0,INLAND,Central Valley,4.692847124824684,0.22086072922893007
-120.51,37.29,79800.0,INLAND,Bay Area,4.883052527254708,0.2114877207225492
-120.5,37.3,63200.0,INLAND,Bay Area,3.664335664335664,0.2900763358778626
-120.49,37.3,57600.0,INLAND,Central Valley,3.82798833819242,0.24676313785224677
-120.49,37.29,62700.0,INLAND,Central Valley,4.147766323024055,0.24606462303231152
-120.47,37.29,60900.0,INLAND,Central Valley,3.34375,0.2963951935914553
-120.48,37.29,60400.0,INLAND,Central Valley,3.4126506024096384,0.3058252427184466
-120.47,37.28,73300.0,INLAND,Central Valley,5.009708737864078,0.20607235142118863
-120.49,37.28,57100.0,INLAND,Central Valley,4.613941018766756,0.22138291690877396
-120.44,37.28,81100.0,INLAND,Central Valley,4.8720136518771335,0.20945709281961472
-120.44,37.29,101500.0,INLAND,Central Valley,4.7908745247148286,0.2126984126984127
-120.46,37.29,72300.0,INLAND,Central Valley,5.03728813559322,0.21366083445491252
-120.43,37.35,212200.0,INLAND,Central Valley,7.572769953051643,0.12585244885306882
-120.3,37.34,103600.0,INLAND,Central Valley,5.674285714285714,0.18731117824773413
-120.31,37.29,55900.0,INLAND,Central Valley,4.521994134897361,0.22114137483787288
-120.31,37.29,57600.0,INLAND,Central Valley,5.537142857142857,0.21259029927760578
-120.32,37.29,56300.0,INLAND,Central Valley,3.6578947368421053,0.27050359712230215
-120.25,37.23,59900.0,INLAND,Central Valley,4.9879518072289155,0.19806763285024154
-120.24,37.21,93800.0,INLAND,Central Valley,6.951704545454546,0.190028606456886
-120.35,37.31,87500.0,INLAND,Central Valley,7.289156626506024,0.2628099173553719
-121.0,37.25,97600.0,INLAND,Bay Area,5.510028653295129,0.17732709308372335
-121.0,37.26,77400.0,INLAND,Bay Area,4.943502824858757,0.212
-121.0,37.25,96200.0,INLAND,Bay Area,5.193029490616622,0.20082601961796592
-121.01,37.25,97500.0,INLAND,Bay Area,5.226415094339623,0.20667870036101083
-121.06,37.18,123400.0,INLAND,Bay Area,5.503171247357294,0.19477525931617365
-120.89,37.21,97200.0,INLAND,Bay Area,10.787581699346406,0.2053923053620115
-121.02,37.09,112500.0,INLAND,Bay Area,4.581967213114754,0.24150268336314848
-121.02,36.94,117700.0,INLAND,Bay Area,5.665441176470588,0.20311486048020766
-120.77,37.01,156300.0,INLAND,Bay Area,6.325842696629214,0.22380106571936056
-120.95,37.09,97200.0,INLAND,Bay Area,5.391304347826087,0.1989247311827957
-120.85,37.08,147800.0,INLAND,Bay Area,7.461873638344227,0.1783941605839416
-120.85,37.07,86300.0,INLAND,Bay Area,5.279411764705882,0.20167130919220055
-120.84,37.07,100000.0,INLAND,Bay Area,4.967320261437909,0.22039473684210525
-120.84,37.06,78500.0,INLAND,Bay Area,4.278409090909091,0.25232403718459495
-120.85,37.06,82000.0,INLAND,Bay Area,4.14785373608903,0.2472211575316213
-120.87,37.07,88600.0,INLAND,Bay Area,4.917874396135265,0.1969548133595285
-120.87,37.05,104200.0,INLAND,Bay Area,5.635627530364372,0.18654214559386972
-120.85,37.05,140600.0,INLAND,Bay Area,6.208154506437769,0.16626339440027654
-120.84,37.05,165500.0,INLAND,Bay Area,7.043478260869565,0.1455761316872428
-120.79,37.08,55000.0,INLAND,Bay Area,4.409090909090909,0.20618556701030927
-120.83,37.07,120200.0,INLAND,Bay Area,5.117808219178082,0.20369379014989294
-120.82,37.05,140600.0,INLAND,Bay Area,5.431372549019608,0.20794223826714803
-120.65,37.09,150000.0,INLAND,Bay Area,5.503105590062112,0.19525959367945825
-120.61,37.03,67500.0,INLAND,Bay Area,5.171348314606742,0.19228680065181966
